claim_number,age_of_driver,gender,marital_status,safety_rating,annual_income,high_education,address_change,property_status,zip_code,claim_date,claim_day_of_week,accident_site,past_num_of_claims,witness_present,liab_prct,channel,police_report,age_of_vehicle,vehicle_category,vehicle_price,vehicle_color,total_claim,injury_claim,policy_deductible,annual_premium,days_open,form_defects,fraud_reported
577787904,51,F,1,72,62900.8,1,0,Own,50043,2023-10-12,Thursday,Parking Lot,5,1,42,Broker,1,2.0,Compact,11461.68,red,16726.87,657.1529362,500,1354.2,9,8,0
577974528,63,M,0,88,66307.2,0,0,Own,15022,2023-03-05,Sunday,Highway,4,0,48,Broker,1,7.0,Large,21246.9,silver,14373.52,6666.827936,2000,1155.97,11,4,0
578202624,50,F,1,30,62553.6,1,1,Rent,50037,2024-12-11,Wednesday,Highway,1,0,37,Broker,1,4.0,Compact,46653.63,white,37951.52,3968.377804,1000,1726.91,11,0,0
578244096,41,M,1,80,59424.0,1,1,Own,50054,2024-08-02,Friday,Highway,0,0,50,Broker,1,3.0,Compact,11292.92,blue,24545.93,5134.585717,500,1232.57,10,5,0
578264832,43,F,1,78,60184.0,0,0,Rent,80022,2024-12-21,Saturday,Local,0,1,28,Broker,1,8.0,Large,36896.99,white,12081.13,7176.926899,500,1078.65,13,2,0
578368512,33,F,0,44,55870.4,1,0,Rent,85013,2023-09-21,Thursday,Local,0,0,32,Broker,1,6.0,Large,27101.0,other,30491.99,4172.199957,2000,1239.06,9,5,0
578451456,50,F,1,65,62579.2,0,1,Own,80044,2024-12-05,Thursday,Parking Lot,0,0,26,Broker,0,3.0,Medium,41377.52,white,14168.25,2608.567391,500,1354.2,10,4,1
578575872,44,M,0,58,60555.2,1,1,Own,50028,2023-05-18,Thursday,Local,0,0,60,Broker,0,7.0,Compact,44569.4,other,7888.5,4057.481689,2000,1155.97,13,3,1
578783232,59,F,1,61,65260.8,1,0,Own,20132,2024-05-24,Friday,Local,0,0,89,Broker,1,3.0,Compact,9929.14,red,58545.23,2923.079107,1000,1726.91,10,7,0
579032064,47,F,1,48,61585.6,0,1,Own,80041,2023-10-30,Monday,Local,0,0,26,Broker,1,6.0,Compact,22437.52,blue,16985.06,4445.634323,1000,1324.78,13,8,0
579674880,60,M,1,81,65523.2,1,1,Own,85008,2023-06-09,Friday,Parking Lot,0,0,24,Broker,1,2.0,Compact,19321.88,silver,15408.63,6815.718475,1000,1726.91,11,2,0
579757824,33,M,1,69,55963.2,0,0,Rent,20164,2023-07-04,Tuesday,Parking Lot,0,0,84,Broker,1,3.0,Large,21414.73,black,22239.91,4322.015083,1000,1324.78,11,1,0
579820032,48,M,0,63,61942.4,1,0,Rent,20135,2023-10-17,Tuesday,Local,0,1,1,Broker,0,3.0,Compact,21310.89,blue,16704.96,3454.739415,500,1518.54,9,3,1
579861504,55,M,1,74,64113.6,1,0,Own,15009,2023-06-24,Saturday,Local,0,1,13,Broker,0,5.0,Large,15718.18,blue,32236.89,13536.769,2000,1246.68,10,2,0
579882240,37,F,1,80,57785.6,1,1,Own,50023,2023-10-21,Saturday,Highway,0,0,77,Broker,1,2.0,Large,33410.7,silver,47344.44,4140.197139,1000,1622.67,10,3,0
580006656,75,F,1,97,69483.2,0,1,Own,15030,2023-05-30,Tuesday,Local,0,0,37,Broker,1,6.0,Large,13992.81,black,42871.66,6383.085849,500,1082.36,8,2,0
580296960,46,M,1,89,61248.0,0,0,Own,20109,2023-08-28,Monday,Parking Lot,1,0,0,Broker,0,2.0,Large,54191.31,silver,20900.41,8963.321515,1000,999.43,9,8,1
580545792,36,F,1,83,57345.6,1,1,Own,85066,2023-05-02,Tuesday,Local,1,1,27,Broker,0,3.0,Medium,7063.59,black,60020.01,4000.148675,1000,1726.91,11,2,1
580732416,36,F,1,86,57316.8,1,1,Own,15057,2024-11-29,Friday,Highway,0,0,10,Broker,1,6.0,Medium,25723.13,silver,10850.95,4984.655904,1000,1324.78,9,3,1
580939776,34,F,1,43,56408.0,1,0,Own,50005,2024-11-10,Sunday,Parking Lot,0,1,82,Broker,1,3.0,Large,6925.67,other,59999.63,4273.651823,500,1518.54,11,2,0
581022720,33,F,0,95,55976.0,0,1,Rent,85053,2024-10-24,Thursday,Local,0,0,91,Broker,1,6.0,Compact,38918.67,blue,30150.6,2095.305104,2000,1239.06,9,4,1
581188608,38,M,1,71,58198.4,1,0,Own,15012,2023-06-23,Friday,Local,0,0,70,Broker,1,5.0,Medium,29919.93,blue,44420.96,7314.967716,500,1354.2,10,4,0
581209344,40,F,1,84,59027.2,1,1,Own,20103,2023-04-13,Thursday,Highway,2,1,73,Broker,0,2.0,Compact,24688.35,black,27306.54,4096.600575,500,1055.6,12,4,0
581354496,45,F,1,84,60926.4,1,0,Own,50034,2023-11-30,Thursday,Local,0,0,12,Broker,0,4.0,Compact,13484.41,silver,12004.53,8636.722517,2000,1155.97,9,4,1
581437440,52,M,1,44,63222.4,1,0,Rent,80014,2024-08-31,Saturday,Local,0,0,5,Broker,0,8.0,Medium,25487.7,other,16341.86,4890.704863,1000,1726.91,9,6,0
581478912,36,F,1,84,57336.0,1,1,Own,50006,2023-12-18,Monday,Local,0,1,3,Broker,0,4.0,Medium,27546.27,red,18909.02,6941.527291,500,1232.57,11,8,0
581603328,43,F,1,26,60161.6,0,1,Own,15043,2023-11-14,Tuesday,Highway,0,0,13,Broker,0,2.0,Compact,31477.59,gray,35350.15,3438.607184,1000,1324.78,10,9,0
581893632,45,M,1,97,60888.0,1,1,Own,50059,2023-01-25,Wednesday,Parking Lot,0,0,61,Broker,1,5.0,Large,9664.96,blue,16245.08,3439.410641,2000,1246.68,11,4,1
581997312,48,M,0,69,61905.6,1,1,Own,50006,2024-08-03,Saturday,Parking Lot,0,0,13,Broker,0,3.0,Compact,21050.53,red,14984.31,9033.912229,500,1082.36,10,7,0
582287616,47,F,1,44,61611.2,1,1,Own,85063,2023-01-12,Thursday,Local,0,1,15,Broker,1,10.0,Compact,34661.83,other,52556.73,3690.756074,1000,1324.78,11,4,0
582308352,63,F,1,72,66278.4,0,1,Rent,50022,2024-05-13,Monday,Parking Lot,0,0,92,Broker,0,1.0,Medium,36037.98,gray,26869.43,5991.32349,500,1518.54,9,5,1
582349824,49,F,0,57,62265.6,0,1,Rent,50021,2024-09-19,Thursday,Local,0,1,3,Broker,1,3.0,Large,16256.91,white,21765.79,3680.659109,2000,1239.06,10,1,0
582640128,37,M,0,81,57772.8,1,0,Rent,85024,2024-03-27,Wednesday,Local,3,0,13,Broker,1,3.0,Medium,31692.52,red,15863.06,2549.661674,500,1082.36,9,5,0
582681600,45,F,1,71,60905.6,1,1,Own,15004,2024-03-20,Wednesday,Local,0,0,51,Broker,0,2.0,Medium,21124.34,silver,35984.64,5109.405132,500,1354.2,8,3,1
583075584,48,M,1,61,61940.8,1,0,Own,80005,2023-04-02,Sunday,Local,0,0,93,Broker,1,3.0,Large,12135.1,other,23935.69,3254.624212,2000,1155.97,9,5,1
583137792,36,F,0,85,57320.0,1,0,Rent,15022,2023-11-05,Sunday,Local,0,0,98,Broker,0,8.0,Compact,15153.88,white,23532.96,11056.24972,500,1232.57,11,4,0
583573248,39,F,1,84,58593.6,1,0,Rent,15024,2024-10-13,Sunday,Local,1,0,0,Broker,1,5.0,Large,15949.51,gray,19407.62,3641.022423,1000,1622.67,12,5,1
583635456,46,F,0,71,61275.2,1,0,Own,50026,2024-11-08,Friday,Local,1,0,48,Broker,1,3.0,Medium,22172.88,silver,51009.58,8114.229709,500,1354.2,11,2,0
583676928,31,M,1,71,64953.6,1,1,Own,85078,2023-08-13,Sunday,Local,0,0,35,Broker,0,8.0,Medium,27340.97,white,29126.53,3434.152125,500,1055.6,11,3,0
583739136,39,M,1,84,58625.6,1,1,Own,85078,2023-09-20,Wednesday,Local,0,1,3,Broker,0,7.0,Large,17894.66,white,33735.03,4931.828232,2000,1155.97,13,7,1
583967232,55,F,1,76,64099.2,1,1,Rent,20149,2024-12-04,Wednesday,Local,1,0,0,Broker,1,6.0,Large,8336.06,silver,15818.84,3900.709652,500,1078.65,10,2,0
584050176,35,M,1,96,56875.2,1,0,Own,15009,2024-12-24,Tuesday,Parking Lot,0,0,81,Broker,0,3.0,Medium,12856.71,black,17375.79,3444.315844,1000,1324.78,10,4,0
584091648,43,M,1,77,60177.6,1,1,Own,20119,2024-06-07,Friday,Parking Lot,0,0,5,Broker,0,6.0,Compact,13609.81,red,15710.52,3793.387577,500,1518.54,7,6,0
584153856,44,F,1,63,60563.2,1,1,Rent,20158,2024-09-17,Tuesday,Highway,0,0,89,Broker,0,6.0,Medium,5645.82,red,14220.5,10413.59489,2000,1239.06,9,5,1
584236800,32,F,0,92,55443.2,0,1,Rent,80012,2024-04-09,Tuesday,Parking Lot,0,0,79,Broker,0,5.0,Medium,10798.67,blue,5027.3,2193.637258,2000,1246.68,13,6,0
584299008,41,F,1,42,59420.8,0,0,Own,50039,2023-01-25,Wednesday,Highway,0,0,100,Broker,0,4.0,Large,25233.97,other,23392.06,5788.079358,1000,1622.67,11,6,0
584361216,50,F,0,87,62603.2,1,0,Own,20103,2024-10-09,Wednesday,Parking Lot,0,0,38,Broker,0,6.0,Compact,7953.22,gray,23531.69,3666.312878,500,1354.2,9,6,0
584547840,32,F,1,84,55459.2,1,0,Own,15037,2024-08-10,Saturday,Parking Lot,1,0,51,Broker,1,8.0,Medium,21089.07,blue,20489.77,3436.736152,2000,1155.97,11,3,0
584630784,54,M,0,59,63824.0,1,1,Own,85078,2023-04-22,Saturday,Local,0,0,94,Broker,0,6.0,Compact,19185.96,black,27698.06,5038.918433,500,1078.65,10,3,0
584692992,45,M,1,88,60905.6,1,1,Rent,15021,2024-03-23,Saturday,Parking Lot,1,0,0,Broker,1,11.0,Medium,14866.15,black,12109.73,2123.506887,1000,1324.78,9,2,1
584713728,34,M,1,65,56424.0,1,1,Own,20105,2024-11-24,Sunday,Local,0,0,50,Broker,1,5.0,Compact,11217.56,white,22632.35,5755.892635,500,1518.54,12,5,0
584796672,34,M,0,78,56408.0,0,1,Rent,50005,2023-02-22,Wednesday,Highway,1,0,86,Broker,0,6.0,Compact,7561.39,silver,30356.39,4227.334153,2000,1239.06,11,2,0
584817408,48,F,1,85,61921.6,1,1,Rent,15038,2023-10-20,Friday,Highway,1,1,99,Broker,1,7.0,Compact,34710.2,silver,22104.3,5867.121416,2000,1246.68,8,2,0
584858880,55,M,0,81,64102.4,1,0,Rent,85017,2023-05-13,Saturday,Highway,0,0,27,Broker,0,3.0,Compact,21845.03,white,30735.45,4626.302598,1000,1622.67,9,2,0
585004032,43,F,1,90,60193.6,0,0,Rent,50050,2023-07-07,Friday,Highway,0,0,51,Broker,1,3.0,Compact,8899.39,gray,45311.17,9926.513733,500,1354.2,8,3,0
585066240,43,F,0,82,60188.8,1,1,Rent,50012,2023-02-22,Wednesday,Parking Lot,0,0,58,Broker,0,6.0,Medium,13003.19,other,21251.23,3581.829393,500,1055.6,10,5,0
585107712,61,F,1,76,65769.6,1,1,Rent,15012,2023-11-29,Wednesday,Highway,0,1,21,Broker,1,3.0,Medium,14020.67,red,28813.38,7324.584451,2000,1155.97,12,3,1
585128448,45,F,1,64,60907.2,1,1,Own,20111,2023-12-28,Thursday,Local,2,0,31,Broker,1,5.0,Compact,9208.01,blue,29862.19,9441.436073,1000,1726.91,8,2,0
585169920,57,M,0,87,64668.8,0,1,Own,85064,2023-08-31,Thursday,Local,0,0,47,Broker,0,5.0,Compact,13813.81,blue,12369.75,2998.010336,500,1232.57,11,1,1
585190656,45,M,1,72,60912.0,1,1,Rent,20101,2024-04-23,Tuesday,Highway,0,1,75,Broker,0,7.0,Large,16325.86,red,61057.14,8004.820777,500,1078.65,10,3,0
585232128,42,F,1,66,59819.2,1,1,Own,80044,2024-10-20,Sunday,Parking Lot,0,0,28,Broker,1,4.0,Large,40555.12,red,23665.4,5627.269877,1000,1324.78,8,3,0
585460224,49,F,1,62,62273.6,1,1,Own,85055,2023-03-26,Sunday,Local,0,1,99,Broker,0,6.0,Compact,7788.16,blue,19662.39,2306.880547,1000,1622.67,11,5,0
585543168,66,F,1,88,67016.0,1,0,Own,50058,2023-11-29,Wednesday,Local,1,0,50,Broker,0,4.0,Medium,43329.67,silver,17866.34,4686.92536,500,1082.36,10,4,0
585646848,47,F,1,71,61590.4,1,1,Rent,80014,2023-12-01,Friday,Local,0,0,12,Broker,1,7.0,Compact,50436.45,other,36376.76,5293.16041,500,1055.6,10,4,0
585667584,49,F,1,90,62273.6,0,1,Own,15022,2024-07-24,Wednesday,Local,0,0,29,Broker,0,7.0,Compact,12588.6,white,11305.04,2985.009408,1000,999.43,12,6,0
585688320,50,F,1,88,62585.6,1,1,Own,20153,2023-06-27,Tuesday,Local,0,1,54,Broker,1,8.0,Medium,11388.53,black,14072.36,5216.834768,2000,1155.97,10,1,1
585750528,37,M,0,84,57766.4,1,0,Own,20147,2023-11-26,Sunday,Parking Lot,0,0,97,Broker,1,4.0,Medium,17914.9,black,54109.49,7239.657538,500,1232.57,11,3,1
585895680,39,F,1,87,21312.8,1,1,Rent,80014,2024-08-03,Saturday,Local,0,1,50,Broker,1,4.0,Medium,19551.68,black,27987.33,5372.602073,500,1518.54,8,2,1
585916416,47,M,0,81,21312.8,1,0,Own,20146,2023-04-13,Thursday,Parking Lot,0,0,96,Broker,0,3.0,Medium,25361.83,other,35401.62,2833.452705,2000,1239.06,10,7,1
586123776,52,M,0,82,83232.0,0,0,Own,15009,2024-01-18,Thursday,Local,1,0,86,Broker,1,8.0,Large,20715.24,silver,11112.11,2462.097712,2000,1246.68,12,2,0
586144512,41,M,1,76,79398.4,1,1,Rent,80010,2024-08-23,Friday,Local,2,1,3,Broker,1,8.0,Medium,28953.73,silver,18163.14,6512.118836,1000,1622.67,9,1,0
586185984,59,F,1,62,75270.4,0,1,Own,80021,2024-05-17,Friday,Local,2,0,51,Broker,1,3.0,Large,27187.73,black,8469.35,4831.328786,500,1082.36,12,5,0
586206720,49,F,1,68,72248.0,1,1,Rent,85075,2023-08-24,Thursday,Local,2,0,63,Broker,0,4.0,Large,24635.57,red,26464.59,8123.708369,500,1354.2,7,3,0
586393344,54,F,1,71,73830.4,1,0,Rent,15001,2024-12-06,Friday,Parking Lot,0,0,39,Broker,1,6.0,Compact,11411.96,red,31115.88,5068.299213,1000,999.43,13,1,0
586497024,39,M,0,79,58633.6,1,1,Rent,80041,2024-09-14,Saturday,Local,0,0,100,Broker,0,8.0,Compact,23037.78,red,11509.39,8353.691155,500,1078.65,11,1,0
586642176,38,M,1,84,58208.0,1,0,Own,85068,2024-08-17,Saturday,Parking Lot,2,1,96,Broker,1,8.0,Large,46181.13,silver,37344.74,5055.542614,500,1518.54,9,7,0
586662912,48,M,0,75,41912.0,0,1,Rent,20104,2023-12-17,Sunday,Parking Lot,0,0,79,Broker,0,9.0,Large,25145.92,other,23818.1,4588.831962,2000,1239.06,9,5,1
586704384,66,M,1,68,153869.71199999988,1,0,Own,80038,2023-11-24,Friday,Parking Lot,0,*,41,Broker,0,8.0,Compact,49594.39,black,26561.87,6147.690434,2000,1246.68,8,5,0
586787328,43,M,1,68,21312.8,0,1,Rent,85078,2023-05-05,Friday,Parking Lot,0,0,100,Broker,0,4.0,Large,44263.78,black,45719.97,2337.473469,500,1354.2,9,1,1
586828800,50,M,1,63,22550.4,1,0,Rent,15046,2024-02-08,Thursday,Highway,1,0,50,Broker,0,4.0,Large,15012.9,other,11135.59,4339.860919,500,1055.6,13,1,1
586911744,46,F,0,92,31270.4,1,1,Own,80107,2023-07-27,Thursday,Highway,0,0,64,Broker,1,3.0,Medium,14968.6,gray,31346.5,5023.819351,2000,1155.97,10,0,1
586932480,62,F,0,82,153869.71199999988,1,1,Rent,20153,2024-06-09,Sunday,Highway,0,0,19,Broker,0,6.0,Compact,11626.4,red,6122.92,7178.199224,1000,1726.91,8,3,0
586973952,40,M,0,72,153869.71199999988,1,0,Own,20165,2024-02-06,Tuesday,Highway,0,0,63,Broker,1,3.0,Medium,11227.59,red,30041.45,3863.527973,500,1078.65,8,3,0
587056896,57,F,1,79,64688.0,1,0,Own,15035,2024-04-20,Saturday,Highway,0,0,74,Broker,1,4.0,Compact,19270.73,white,21281.59,1653.979897,1000,1324.78,9,7,0
587077632,52,M,1,75,63230.4,0,0,Own,15024,2023-03-06,Monday,Highway,0,0,40,Broker,1,6.0,Compact,39600.87,white,33977.7,3759.469236,500,1518.54,8,2,0
587139840,32,F,1,63,55440.0,1,1,Own,15009,2024-07-23,Tuesday,Local,2,0,69,Broker,1,4.0,Compact,33448.38,black,43243.49,7670.564831,2000,1239.06,8,3,0
587181312,48,F,0,56,61944.0,1,0,Rent,50051,2024-07-02,Tuesday,Local,1,0,51,Broker,0,3.0,Large,8485.95,black,12685.16,3580.98973,2000,1246.68,9,5,0
587222784,49,F,1,91,62305.6,0,0,Rent,15022,2023-10-17,Tuesday,Local,5,0,50,Broker,1,3.0,Large,15717.57,other,22000.82,9068.323521,1000,1622.67,8,1,0
587243520,53,M,1,91,63518.4,1,1,Own,15060,2024-03-14,Thursday,Local,0,0,21,Broker,0,8.0,Large,30510.28,black,18078.56,2099.691711,500,1082.36,10,5,1
587264256,43,M,1,83,60187.2,0,0,Own,85005,2024-02-05,Monday,Local,3,0,28,Broker,1,8.0,Large,25587.9,silver,13832.52,4417.998327,500,1354.2,8,1,0
587284992,37,M,1,88,57777.6,1,1,Rent,85016,2024-10-03,Thursday,Parking Lot,3,0,0,Broker,0,7.0,Large,11579.61,red,20925.07,12870.54924,500,1055.6,11,5,1
587388672,44,M,1,91,60540.8,1,0,Own,20153,2024-06-30,Sunday,Parking Lot,0,1,50,Broker,0,5.0,Medium,5236.68,white,19508.84,5539.001506,2000,1155.97,8,3,1
587430144,39,F,1,89,58609.6,0,0,Own,20149,2024-03-12,Tuesday,Local,1,0,6,Broker,1,5.0,Compact,23461.1,gray,22237.27,4218.613178,500,1232.57,9,4,0
587492352,44,F,1,76,60560.0,1,0,Own,15042,2023-06-29,Thursday,Local,0,0,74,Broker,1,9.0,Medium,13604.65,black,20291.93,6191.710245,500,1078.65,10,2,0
587513088,41,F,0,71,59422.4,1,1,Rent,85034,2023-03-08,Wednesday,Highway,0,1,51,Broker,1,3.0,Medium,19354.55,other,36218.35,3539.970692,1000,1324.78,12,5,0
587844864,46,F,1,37,61254.4,1,1,Rent,85037,2024-01-11,Thursday,Parking Lot,0,0,80,Broker,1,7.0,Compact,30822.44,other,16749.42,4859.930349,2000,1239.06,10,4,0
587865600,29,F,1,26,53868.8,1,0,Rent,50029,2023-05-08,Monday,Parking Lot,0,0,73,Broker,1,7.0,Compact,29199.91,red,24225.48,3174.413909,2000,1246.68,6,4,1
587990016,60,M,1,87,65524.8,1,1,Own,80106,2023-07-29,Saturday,Local,0,0,41,Broker,0,7.0,Large,47877.04,blue,40994.57,5959.32587,500,1055.6,11,3,0
588052224,42,M,1,67,79776.0,1,1,Own,80027,2023-07-12,Wednesday,Local,0,0,67,Broker,1,7.0,Large,48946.17,silver,27145.55,2912.568055,1000,999.43,11,5,0
588218112,37,F,0,63,57801.6,0,0,Own,20163,2023-03-22,Wednesday,Local,0,1,50,Broker,0,1.0,Large,9935.36,black,12148.14,2652.020534,500,1232.57,9,4,0
588508416,51,M,0,83,62912.0,1,0,Own,50035,2024-10-05,Saturday,Highway,0,0,20,Broker,0,4.0,Medium,25392.24,other,20885.01,4834.087326,2000,1239.06,7,4,1
588529152,40,F,1,36,59052.8,1,1,Own,85065,2024-07-01,Monday,Local,0,0,62,Broker,0,12.0,Compact,27518.81,white,22516.87,6255.791701,2000,1246.68,8,5,1
588591360,49,M,1,62,62272.0,0,1,Rent,50047,2024-07-18,Thursday,Highway,1,0,0,Broker,1,7.0,Large,10556.62,white,6299.05,1763.778671,1000,1622.67,7,3,1
588777984,54,F,1,67,63806.4,0,1,Own,15034,2023-09-21,Thursday,Local,0,0,96,Broker,0,1.0,Medium,20055.26,white,16463.34,3956.326633,500,1232.57,11,2,0
588819456,50,M,1,84,62587.2,1,1,Rent,15049,2023-02-06,Monday,Parking Lot,0,0,51,Broker,0,8.0,Large,28232.95,red,8804.35,4039.403432,500,1078.65,9,5,1
589068288,64,M,1,44,66536.0,0,0,Rent,20104,2023-02-11,Saturday,Parking Lot,0,0,100,Broker,0,1.0,Large,32333.93,gray,22931.37,2405.029795,2000,1239.06,9,4,0
589151232,52,F,1,84,29014.4,0,0,Own,50038,2023-02-09,Thursday,Local,0,0,52,Broker,1,2.0,Compact,28026.95,black,6835.31,10029.92003,500,1082.36,9,4,1
589337856,49,M,0,72,99801.6,0,1,Own,85003,2023-12-19,Tuesday,Highway,0,0,76,Broker,1,5.0,Compact,13978.92,blue,18519.3,4247.555672,500,1055.6,10,2,0
589483008,37,F,1,86,57788.8,1,1,Own,85008,2024-02-07,Wednesday,Local,1,1,1,Broker,1,2.0,Large,13103.14,white,19387.93,4408.571449,2000,1155.97,10,5,1
589503744,53,F,1,64,63508.8,1,1,Own,20117,2024-09-23,Monday,Parking Lot,0,0,50,Broker,1,5.0,Medium,18472.57,red,16752.35,7505.558715,1000,1726.91,10,8,0
589545216,41,M,1,86,59433.6,1,1,Own,20140,2023-04-18,Tuesday,Local,1,0,49,Broker,0,3.0,Medium,19186.16,white,30730.46,4590.609288,500,1232.57,10,4,0
589794048,47,F,1,77,61592.0,1,1,Own,80015,2023-02-11,Saturday,Parking Lot,0,0,75,Broker,1,3.0,Large,22297.62,gray,15734.41,4993.379414,2000,1239.06,11,5,0
589814784,35,F,1,51,56894.4,0,1,Rent,15009,2023-12-05,Tuesday,Local,2,0,31,Broker,1,5.0,Compact,22754.79,gray,14425.71,4384.061508,2000,1246.68,10,1,0
589918464,32,F,1,58,55460.8,1,0,Own,20130,2023-05-11,Thursday,Highway,0,0,88,Broker,1,8.0,Medium,31668.7,blue,27990.11,8143.6821,1000,1622.67,9,6,0
590001408,46,M,1,74,29014.4,1,1,Rent,20160,2023-07-22,Saturday,Local,0,0,30,Broker,0,6.0,Large,8230.6,red,36561.75,6490.696342,500,1055.6,9,4,1
590188032,35,M,1,66,77771.2,0,1,Own,50048,2024-10-27,Sunday,Highway,0,1,50,Broker,0,3.0,Large,17468.64,white,20441.33,2273.091158,500,1232.57,10,3,0
590270976,30,F,1,97,54401.6,0,1,Own,15010,2023-10-27,Friday,Local,0,0,97,Broker,0,6.0,Compact,22572.18,black,12354.53,10891.30786,500,1078.65,9,5,0
590395392,34,M,1,63,56414.4,1,0,Rent,50021,2023-04-22,Saturday,Local,0,1,55,Broker,0,2.0,Large,49943.88,silver,21232.17,2821.150625,1000,1324.78,11,6,0
590416128,49,M,1,87,62246.4,1,0,Rent,20146,2024-01-30,Tuesday,Local,0,0,17,Broker,1,2.0,Compact,17231.2,other,6095.59,4903.468834,500,1518.54,10,4,0
590706432,43,M,1,53,78601.6,1,0,Own,85044,2024-01-09,Tuesday,Parking Lot,2,0,50,Broker,1,3.0,Large,31644.39,gray,10270.82,4406.915734,500,1082.36,7,2,0
590768640,35,M,0,55,77771.2,1,1,Rent,15046,2023-06-05,Monday,Parking Lot,0,0,58,Broker,1,8.0,Compact,18702.03,silver,14903.48,6019.23484,500,1354.2,9,5,0
590789376,38,F,1,85,58209.6,0,1,Own,50043,2024-05-24,Friday,Local,0,1,100,Broker,0,6.0,Medium,21517.15,gray,41323.97,2935.152288,500,1055.6,8,3,0
590810112,39,M,1,94,58636.8,1,0,Rent,20165,2023-08-01,Tuesday,Parking Lot,0,0,10,Broker,0,6.0,Compact,40153.95,gray,16568.15,6863.659483,1000,999.43,8,7,0
590851584,32,F,1,84,55420.8,0,1,Rent,50058,2023-02-10,Friday,Highway,0,0,29,Broker,0,7.0,Compact,30615.75,black,20250.16,8331.424897,2000,1155.97,9,4,0
590893056,47,F,0,92,61614.4,1,0,Rent,50040,2023-05-09,Tuesday,Local,0,1,90,Broker,0,2.0,Large,49921.8,red,20992.29,6136.814876,1000,1726.91,10,5,0
590976000,50,F,1,33,62622.4,0,1,Own,20151,2023-12-29,Friday,Local,2,0,50,Broker,1,3.0,Medium,44724.6,black,15830.23,2406.721715,500,1078.65,11,2,0
591100416,39,F,0,33,58635.2,0,0,Own,85021,2024-02-02,Friday,Parking Lot,0,0,32,Broker,0,4.0,Large,45612.88,blue,13147.71,5171.199815,1000,1324.78,11,3,0
591287040,33,F,1,86,55960.0,0,0,Own,80101,2024-09-20,Friday,Parking Lot,1,0,83,Broker,0,7.0,Large,14657.53,other,32025.68,2263.579191,1000,1622.67,10,5,0
591473664,41,M,1,86,59428.8,1,1,Own,50032,2023-06-08,Thursday,Highway,0,1,51,Broker,1,6.0,Compact,12211.74,other,33683.78,5326.490545,500,1354.2,8,3,0
591494400,53,M,1,86,63529.6,0,0,Own,85008,2023-08-17,Thursday,Parking Lot,1,0,78,Broker,1,5.0,Medium,5067.2,blue,42806.92,7575.820006,500,1055.6,10,3,0
591515136,39,M,0,81,58614.4,1,1,Rent,20112,2024-12-29,Sunday,Parking Lot,0,0,79,Broker,0,4.0,Compact,18995.72,blue,11108.48,5837.300303,1000,999.43,8,2,0
591556608,44,M,1,63,60548.8,0,1,Rent,15003,2024-11-08,Friday,Parking Lot,0,0,0,Broker,0,3.0,Large,34636.45,blue,21014.25,6584.889589,2000,1155.97,13,2,0
591618816,38,F,1,63,58206.4,1,1,Rent,20104,2023-02-14,Tuesday,Parking Lot,0,0,96,Broker,0,8.0,Large,26275.74,blue,18305.05,7291.956741,1000,1726.91,11,4,0
591639552,35,M,1,73,56881.6,1,1,Own,20104,2023-12-10,Sunday,Parking Lot,2,1,15,Broker,0,5.0,Large,16757.38,silver,16688.38,6672.958182,500,1232.57,10,8,1
591826176,44,M,0,81,60540.8,0,0,Own,50047,2023-07-29,Saturday,Parking Lot,0,0,27,Broker,0,3.0,Large,16766.84,other,10516.4,9923.501911,1000,1324.78,8,6,0
591929856,40,F,1,77,59011.2,1,1,Own,85043,2023-01-14,Saturday,Parking Lot,1,0,8,Broker,1,5.0,Large,7399.34,black,16185.33,5631.856003,500,1518.54,9,5,0
591992064,44,F,1,71,60524.8,1,1,Rent,80022,2024-11-14,Thursday,Local,1,1,36,Broker,0,7.0,Large,17605.09,other,27118.29,5523.34353,2000,1239.06,7,3,1
592178688,46,F,0,52,61230.4,1,0,Own,15033,2023-06-26,Monday,Highway,0,1,14,Broker,1,5.0,Medium,48878.86,white,40737.64,6061.990238,500,1082.36,10,3,0
592220160,33,M,1,80,55956.8,1,1,Own,20151,2024-02-08,Thursday,Parking Lot,0,0,97,Broker,0,6.0,Compact,7206.58,red,24998.74,6635.609771,500,1354.2,8,3,1
592510464,36,M,0,94,57339.2,0,1,Rent,85043,2024-05-26,Sunday,Parking Lot,0,0,96,Broker,0,4.0,Medium,19622.88,gray,13465.67,3692.208977,1000,1726.91,9,4,0
592531200,30,F,1,74,29014.4,0,0,Own,20119,2024-07-05,Friday,Parking Lot,0,0,57,Broker,0,7.0,Compact,9972.72,silver,19191.51,4369.480413,500,1232.57,10,6,1
592551936,36,M,0,71,90190.4,1,1,Rent,20136,2023-05-28,Sunday,Parking Lot,1,1,30,Broker,1,7.0,Medium,17556.78,black,61057.14,2960.453225,500,1078.65,12,4,0
592759296,36,F,0,63,77771.2,1,0,Rent,50047,2023-09-27,Wednesday,Local,1,1,44,Broker,1,3.0,Large,28951.57,gray,14202.21,4844.062468,2000,1239.06,9,1,0
592780032,37,F,1,89,57782.4,1,1,Own,15059,2024-12-18,Wednesday,Highway,0,0,0,Broker,0,7.0,Compact,18015.2,gray,21044.6,5426.060416,2000,1246.68,8,2,1
